@relation someData

@attribute temperatureInfrastructureSensor1 numeric
@attribute temperatureInfrastructureSensor2 numeric
@attribute temperatureInfrastructureSensor3 numeric
@attribute externalTemperature numeric
@attribute temperatureParcel numeric
@attribute humidityInfrastructureSensor numeric
@attribute currentClampValue numeric
@attribute hvacStateOn {false,true}
@attribute hvacStateValue numeric
@attribute time numeric

@data
25.755055,25.691816,22.356734,22.356734,11.218466,30.501082,0,true,10,66
25.764859,25.701235,22.321859,22.321859,11.257883,30.501159,0,true,10,67
25.77464,25.710637,22.291326,22.291326,11.296658,30.501236,0,true,10,68
25.784398,25.720023,22.264715,22.264715,11.334868,30.501313,0,true,10,69
25.794133,25.729392,22.241647,22.241647,11.372581,30.501391,0,true,10,70
25.803845,25.738744,22.221779,22.221779,11.409852,30.501468,0,true,10,71
25.813534,25.748078,22.204801,22.204801,11.446729,30.501545,0,true,10,72
25.8232,25.757396,22.190431,22.190431,11.483254,30.501623,0,true,10,73
25.832844,25.766696,22.178417,22.178417,11.519459,30.5017,0,true,10,74
25.842464,25.775979,22.168529,22.168529,11.555374,30.501777,0,true,10,75
25.852062,25.785245,22.160561,22.160561,11.591022,30.501855,0,true,10,76
25.861637,25.794493,22.154326,22.154326,11.626423,30.501932,0,true,10,77
25.871189,25.803724,22.149657,22.149657,11.661592,30.50201,0,true,10,78
25.880719,25.812937,22.146402,22.146402,11.696544,30.502087,0,true,10,79
25.890226,25.822132,22.144424,22.144424,11.73129,30.502165,0,true,10,80
25.899711,25.83131,22.143598,22.143598,11.765838,30.502242,0,true,10,81
25.909173,25.84047,22.143814,22.143814,11.800197,30.50232,0,true,10,82
25.918612,25.849612,22.144971,22.144971,11.834371,30.502398,0,true,10,83
25.928029,25.858737,22.146977,22.146977,11.868366,30.502476,0,true,10,84
25.937423,25.867844,22.149751,22.149751,11.902187,30.502553,0,true,10,85
25.946796,25.876932,22.153217,22.153217,11.935835,30.502631,0,true,10,86
25.956145,25.886003,22.157309,22.157309,11.969314,30.502709,0,true,10,87
25.965473,25.895056,22.161967,22.161967,12.002625,30.502787,0,true,10,88
25.974778,25.904091,22.167134,22.167134,12.035771,30.502865,0,true,10,89
25.984062,25.913108,22.172762,22.172762,12.068753,30.502943,0,true,10,90
25.993323,25.922107,22.178805,22.178805,12.101571,30.503021,0,true,10,91
26.002562,25.931088,22.185223,22.185223,12.134227,30.503099,0,true,10,92
26.011779,25.940051,22.191979,22.191979,12.166722,30.503177,0,true,10,93
26.020974,25.948995,22.199038,22.199038,12.199055,30.503255,0,true,10,94
26.030147,25.957922,22.206372,22.206372,12.231229,30.503333,0,true,10,95
26.039298,25.96683,22.213952,22.213952,12.263242,30.503411,0,true,10,96
26.048428,25.975721,22.221753,22.221753,12.295097,30.50349,0,true,10,97
26.057535,25.984593,22.229753,22.229753,12.326793,30.503568,0,true,10,98
26.066621,25.993447,22.237932,22.237932,12.358331,30.503646,0,true,10,99
26.075685,26.002284,22.24627,22.24627,12.389712,30.503724,0,true,10,100
26.084728,26.011101,22.254751,22.254751,12.420936,30.503803,0,true,10,101
26.093749,26.019901,22.263359,22.263359,12.452004,30.503881,0,true,10,102
26.102749,26.028683,22.272082,22.272082,12.482917,30.50396,0,true,10,103
26.111727,26.037446,22.280905,22.280905,12.513676,30.504038,0,true,10,104
26.120684,26.046192,22.289817,22.289817,12.54428,30.504117,0,true,10,105
26.129619,26.054919,22.298809,22.298809,12.574732,30.504195,0,true,10,106
26.138533,26.063628,22.30787,22.30787,12.605032,30.504274,0,true,10,107
26.147426,26.072319,22.316992,22.316992,12.635181,30.504353,0,true,10,108
26.156298,26.080992,22.326167,22.326167,12.66518,30.504432,0,true,10,109
26.165148,26.089647,22.335388,22.335388,12.69503,30.50451,0,true,10,110
26.173978,26.098284,22.344649,22.344649,12.724732,30.504589,0,true,10,111
26.182786,26.106903,22.353943,22.353943,12.754287,30.504668,0,true,10,112
26.191574,26.115503,22.363266,22.363266,12.783696,30.504747,0,true,10,113
26.200341,26.124086,22.372612,22.372612,12.812961,30.504826,0,true,10,114
26.209086,26.13265,22.381978,22.381978,12.842082,30.504905,0,true,10,115
26.217811,26.141197,22.391358,22.391358,12.87106,30.504984,0,true,10,116
26.226515,26.149725,22.40075,22.40075,12.899898,30.505063,0,true,10,117
26.235199,26.158236,22.410151,22.410151,12.928596,30.505142,0,true,10,118
26.243862,26.166729,22.419557,22.419557,12.957154,30.505221,0,true,10,119
26.252504,26.175203,22.428965,22.428965,12.985576,30.5053,0,true,10,120
26.261126,26.18366,22.438374,22.438374,13.013861,30.505379,0,true,10,121
26.269727,26.192098,22.447781,22.447781,13.042012,30.505459,0,true,10,122
26.278308,26.200519,22.457183,22.457183,13.070028,30.505538,0,true,10,123
26.286868,26.208922,22.46658,22.46658,13.097913,30.505617,0,true,10,124
26.295408,26.217307,22.47597,22.47597,13.125666,30.505696,0,true,10,125
26.303928,26.225674,22.485351,22.485351,13.153289,30.505776,0,true,10,126
26.312428,26.234024,22.494721,22.494721,13.180784,30.505855,0,true,10,127
26.320907,26.242355,22.50408,22.50408,13.208152,30.505935,0,true,10,128
26.329367,26.250669,22.513427,22.513427,13.235393,30.506014,0,true,10,129
26.337806,26.258965,22.522761,22.522761,13.26251,30.506094,0,true,10,130
26.346225,26.267243,22.53208,22.53208,13.289504,30.506173,0,true,10,131
26.354625,26.275504,22.541384,22.541384,13.316376,30.506253,0,true,10,132
26.363004,26.283747,22.550673,22.550673,13.343126,30.506333,0,true,10,133
26.371364,26.291972,22.559945,22.559945,13.369757,30.506412,0,true,10,134
26.379704,26.30018,22.5692,22.5692,13.39627,30.506492,0,true,10,135
26.388024,26.30837,22.578439,22.578439,13.422665,30.506572,0,true,10,136
26.396324,26.316542,22.587659,22.587659,13.448945,30.506652,0,true,10,137
26.404605,26.324697,22.596862,22.596862,13.475109,30.506731,0,true,10,138
26.412867,26.332835,22.606046,22.606046,13.501161,30.506811,0,true,10,139
26.421108,26.340954,22.615211,22.615211,13.5271,30.506891,0,true,10,140
26.429331,26.349057,22.624358,22.624358,13.552928,30.506971,0,true,10,141
26.437533,26.357142,22.633486,22.633486,13.578646,30.507051,0,true,10,142
26.445717,26.365209,22.642594,22.642594,13.604255,30.507131,0,true,10,143
26.453881,26.373259,22.651683,22.651683,13.629757,30.507211,0,true,10,144
26.462026,26.381292,22.660752,22.660752,13.655152,30.507291,0,true,10,145
26.470152,26.389308,22.669802,22.669802,13.680442,30.507371,0,true,10,146
26.478259,26.397306,22.678833,22.678833,13.705627,30.507452,0,true,10,147
26.486346,26.405287,22.687843,22.687843,13.73071,30.507532,0,true,10,148
26.494414,26.41325,22.696834,22.696834,13.75569,30.507612,0,true,10,149
26.502464,26.421197,22.705805,22.705805,13.78057,30.507692,0,true,10,150
26.510494,26.429126,22.714757,22.714757,13.805349,30.507773,0,true,10,151
26.518506,26.437038,22.723688,22.723688,13.83003,30.507853,0,true,10,152
26.526499,26.444933,22.7326,22.7326,13.854613,30.507933,0,true,10,153
26.534473,26.452811,22.741493,22.741493,13.879099,30.508014,0,true,10,154
26.542428,26.460672,22.750365,22.750365,13.903489,30.508094,0,true,10,155
26.550365,26.468516,22.759218,22.759218,13.927785,30.508175,0,true,10,156
26.558282,26.476343,22.768052,22.768052,13.951987,30.508255,0,true,10,157
26.566182,26.484153,22.776866,22.776866,13.976096,30.508336,0,true,10,158
26.574063,26.491946,22.785661,22.785661,14.000113,30.508416,0,true,10,159
26.581925,26.499722,22.794436,22.794436,14.024039,30.508497,0,true,10,160
26.589769,26.507481,22.803193,22.803193,14.047875,30.508577,0,true,10,161
26.597594,26.515223,22.81193,22.81193,14.071622,30.508658,0,true,10,162
26.605401,26.522949,22.820648,22.820648,14.095281,30.508739,0,true,10,163
26.61319,26.530658,22.829347,22.829347,14.118853,30.50882,0,true,10,164
26.620961,26.53835,22.838027,22.838027,14.142338,30.5089,0,true,10,165
26.628713,26.546025,22.846688,22.846688,14.165738,30.508981,0,true,10,166
26.636447,26.553684,22.855331,22.855331,14.189053,30.509062,0,true,10,167
26.644164,26.561326,22.863955,22.863955,14.212284,30.509143,0,true,10,168
26.651862,26.568951,22.87256,22.87256,14.235432,30.509224,0,true,10,169
26.659542,26.57656,22.881147,22.881147,14.258498,30.509305,0,true,10,170
26.667204,26.584153,22.889716,22.889716,14.281483,30.509386,0,true,10,171
26.674848,26.591728,22.898267,22.898267,14.304387,30.509467,0,true,10,172
26.682475,26.599288,22.906799,22.906799,14.327211,30.509548,0,true,10,173
26.690083,26.606831,22.915313,22.915313,14.349956,30.509629,0,true,10,174
26.697674,26.614357,22.92381,22.92381,14.372623,30.50971,0,true,10,175
26.705247,26.621867,22.932288,22.932288,14.395213,30.509791,0,true,10,176
26.712803,26.629361,22.940749,22.940749,14.417725,30.509872,0,true,10,177
26.720341,26.636839,22.949192,22.949192,14.440162,30.509953,0,true,10,178
26.727861,26.6443,22.957618,22.957618,14.462524,30.510035,0,true,10,179
26.735364,26.651745,22.966026,22.966026,14.48481,30.510116,0,true,10,180
26.74285,26.659174,22.974417,22.974417,14.507023,30.510197,0,true,10,181
26.750318,26.666587,22.982791,22.982791,14.529163,30.510279,0,true,10,182
26.757768,26.673983,22.991147,22.991147,14.55123,30.51036,0,true,10,183
26.765201,26.681363,22.999486,22.999486,14.573225,30.510441,0,true,10,184
26.772618,26.688728,23.007808,23.007808,14.595149,30.510523,0,true,10,185
26.780016,26.696076,23.016114,23.016114,14.617003,30.510604,0,true,10,186
26.787398,26.703408,23.024402,23.024402,14.638786,30.510686,0,true,10,187
26.794762,26.710725,23.032674,23.032674,14.6605,30.510767,0,true,10,188
26.80211,26.718025,23.040929,23.040929,14.682146,30.510849,0,true,10,189
26.80944,26.72531,23.049167,23.049167,14.703723,30.51093,0,true,10,190
26.816753,26.732578,23.057389,23.057389,14.725233,30.511012,0,true,10,191
26.82405,26.739831,23.065595,23.065595,14.746676,30.511094,0,true,10,192
26.831329,26.747068,23.073784,23.073784,14.768053,30.511175,0,true,10,193
26.838592,26.75429,23.081957,23.081957,14.789364,30.511257,0,true,10,194
26.845838,26.761495,23.090114,23.090114,14.81061,30.511339,0,true,10,195
26.853067,26.768685,23.098254,23.098254,14.831791,30.511421,0,true,10,196
26.860279,26.775859,23.106379,23.106379,14.852908,30.511502,0,true,10,197
26.867475,26.783018,23.114488,23.114488,14.873962,30.511584,0,true,10,198
26.874654,26.790161,23.12258,23.12258,14.894953,30.511666,0,true,10,199
26.881816,26.797288,23.130657,23.130657,14.915881,30.511748,0,true,10,200
26.888962,26.8044,23.138719,23.138719,14.936748,30.51183,0,true,10,201
26.896092,26.811497,23.146764,23.146764,14.957553,30.511912,0,true,10,202
26.903205,26.818578,23.154794,23.154794,14.978297,30.511994,0,true,10,203
26.910301,26.825643,23.162809,23.162809,14.998981,30.512076,0,true,10,204
26.917381,26.832694,23.170808,23.170808,15.019605,30.512158,0,true,10,205
26.924445,26.839729,23.178792,23.178792,15.040169,30.51224,0,true,10,206
26.931493,26.846748,23.18676,23.18676,15.060675,30.512322,0,true,10,207
26.938524,26.853752,23.194713,23.194713,15.081122,30.512404,0,true,10,208
26.945539,26.860741,23.202651,23.202651,15.101511,30.512486,0,true,10,209
26.952538,26.867715,23.210574,23.210574,15.121842,30.512569,0,true,10,210
26.959521,26.874674,23.218482,23.218482,15.142116,30.512651,0,true,10,211
26.966488,26.881617,23.226375,23.226375,15.162334,30.512733,0,true,10,212
26.973439,26.888546,23.234253,23.234253,15.182495,30.512815,0,true,10,213
26.980374,26.895459,23.242116,23.242116,15.202601,30.512898,0,true,10,214
26.987293,26.902358,23.249964,23.249964,15.222651,30.51298,0,true,10,215
26.994196,26.909241,23.257798,23.257798,15.242647,30.513062,0,true,10,216
27.001083,26.916109,23.265616,23.265616,15.262587,30.513145,0,true,10,217
27.007954,26.922963,23.273421,23.273421,15.282474,30.513227,0,true,10,218
27.01481,26.929801,23.28121,23.28121,15.302307,30.51331,0,true,10,219
27.02165,26.936625,23.288985,23.288985,15.322087,30.513392,0,true,10,220
27.028474,26.943433,23.296746,23.296746,15.341813,30.513475,0,true,10,221
27.035283,26.950227,23.304492,23.304492,15.361487,30.513557,0,true,10,222
27.042076,26.957007,23.312224,23.312224,15.381109,30.51364,0,true,10,223
27.048853,26.963771,23.319942,23.319942,15.40068,30.513722,0,true,10,224
27.055615,26.970521,23.327645,23.327645,15.420198,30.513805,0,true,10,225
27.062362,26.977256,23.335334,23.335334,15.439666,30.513888,0,true,10,226
27.069093,26.983977,23.343009,23.343009,15.459083,30.51397,0,true,10,227
27.075809,26.990683,23.35067,23.35067,15.47845,30.514053,0,true,10,228
27.082509,26.997374,23.358317,23.358317,15.497766,30.514136,0,true,10,229
27.089194,27.004051,23.36595,23.36595,15.517033,30.514219,0,true,10,230
27.095864,27.010713,23.373569,23.373569,15.536251,30.514301,0,true,10,231
27.102518,27.017361,23.381174,23.381174,15.55542,30.514384,0,true,10,232
27.109158,27.023994,23.388766,23.388766,15.57454,30.514467,0,true,10,233
27.115782,27.030613,23.396343,23.396343,15.593612,30.51455,0,true,10,234
27.122391,27.037218,23.403907,23.403907,15.612636,30.514633,0,true,10,235
27.128986,27.043808,23.411457,23.411457,15.631612,30.514716,0,true,10,236
27.135565,27.050384,23.418994,23.418994,15.650541,30.514799,0,true,10,237
27.142129,27.056946,23.426516,23.426516,15.669423,30.514882,0,true,10,238
27.148678,27.063494,23.434026,23.434026,15.688258,30.514965,0,true,10,239
27.155212,27.070027,23.441522,23.441522,15.707047,30.515048,0,true,10,240
27.161732,27.076546,23.449004,23.449004,15.725789,30.515131,0,true,10,241
27.168237,27.083051,23.456473,23.456473,15.744486,30.515214,0,true,10,242
27.174727,27.089542,23.463929,23.463929,15.763137,30.515297,0,true,10,243
27.181202,27.096019,23.471371,23.471371,15.781743,30.51538,0,true,10,244
27.187662,27.102482,23.4788,23.4788,15.800305,30.515464,0,true,10,245
27.194108,27.108931,23.486216,23.486216,15.818821,30.515547,0,true,10,246
27.200539,27.115366,23.493619,23.493619,15.837293,30.51563,0,true,10,247
27.206956,27.121787,23.501009,23.501009,15.855721,30.515713,0,true,10,248
27.213358,27.128194,23.508385,23.508385,15.874105,30.515797,0,true,10,249
27.219745,27.134587,23.515749,23.515749,15.892445,30.51588,0,true,10,250
27.226119,27.140967,23.523099,23.523099,15.910743,30.515963,0,true,10,251
27.232477,27.147332,23.530436,23.530436,15.928997,30.516047,0,true,10,252
27.238822,27.153684,23.537761,23.537761,15.947208,30.51613,0,true,10,253
27.245152,27.160022,23.545073,23.545073,15.965377,30.516213,0,true,10,254
27.251467,27.166347,23.552371,23.552371,15.983503,30.516297,0,true,10,255
27.257769,27.172657,23.559657,23.559657,16.001588,30.51638,0,true,10,256
27.264056,27.178954,23.566931,23.566931,16.019631,30.516464,0,true,10,257
27.270329,27.185238,23.574191,23.574191,16.037632,30.516547,0,true,10,258
27.276588,27.191508,23.581439,23.581439,16.055592,30.516631,0,true,10,259
27.282832,27.197764,23.588674,23.588674,16.07351,30.516715,0,true,10,260
27.289063,27.204007,23.595897,23.595897,16.091388,30.516798,0,true,10,261
27.29528,27.210237,23.603107,23.603107,16.109226,30.516882,0,true,10,262
27.301482,27.216453,23.610305,23.610305,16.127023,30.516966,0,true,10,263
27.307671,27.222655,23.61749,23.61749,16.144779,30.517049,0,true,10,264
27.313846,27.228844,23.624662,23.624662,16.162496,30.517133,0,true,10,265
27.320006,27.23502,23.631823,23.631823,16.180174,30.517217,0,true,10,266
27.326153,27.241183,23.63897,23.63897,16.197811,30.517301,0,true,10,267
27.332286,27.247332,23.646106,23.646106,16.21541,30.517384,0,true,10,268
27.338406,27.253468,23.653229,23.653229,16.232969,30.517468,0,true,10,269
27.344511,27.259591,23.66034,23.66034,16.25049,30.517552,0,true,10,270
27.350603,27.2657,23.667439,23.667439,16.267972,30.517636,0,true,10,271
27.356682,27.271797,23.674525,23.674525,16.285415,30.51772,0,true,10,272
27.362746,27.27788,23.6816,23.6816,16.30282,30.517804,0,true,10,273
27.368797,27.28395,23.688662,23.688662,16.320188,30.517888,0,true,10,274
27.374835,27.290007,23.695712,23.695712,16.337517,30.517972,0,true,10,275
27.380859,27.296051,23.702751,23.702751,16.354809,30.518056,0,true,10,276
27.386869,27.302083,23.709777,23.709777,16.372063,30.51814,0,true,10,277
27.392866,27.308101,23.716791,23.716791,16.38928,30.518224,0,true,10,278
27.398849,27.314106,23.723793,23.723793,16.406461,30.518308,0,true,10,279
27.40482,27.320098,23.730784,23.730784,16.423604,30.518392,0,true,10,280
27.410776,27.326078,23.737762,23.737762,16.440711,30.518476,0,true,10,281
27.41672,27.332044,23.744729,23.744729,16.457781,30.51856,0,true,10,282
27.42265,27.337998,23.751684,23.751684,16.474815,30.518644,0,true,10,283
27.428567,27.343939,23.758627,23.758627,16.491812,30.518729,0,true,10,284
27.434471,27.349867,23.765559,23.765559,16.508774,30.518813,0,true,10,285
27.440362,27.355783,23.772478,23.772478,16.5257,30.518897,0,true,10,286
27.446239,27.361686,23.779386,23.779386,16.542591,30.518981,0,true,10,287
27.452103,27.367576,23.786283,23.786283,16.559446,30.519066,0,true,10,288
27.457955,27.373454,23.793168,23.793168,16.576266,30.51915,0,true,10,289
27.463793,27.379319,23.800041,23.800041,16.59305,30.519234,0,true,10,290
27.469618,27.385171,23.806903,23.806903,16.6098,30.519319,0,true,10,291
27.475431,27.391011,23.813753,23.813753,16.626516,30.519403,0,true,10,292
27.48123,27.396838,23.820592,23.820592,16.643196,30.519488,0,true,10,293
27.487017,27.402653,23.827419,23.827419,16.659842,30.519572,0,true,10,294
27.49279,27.408456,23.834236,23.834236,16.676454,30.519657,0,true,10,295
27.498551,27.414246,23.84104,23.84104,16.693032,30.519741,0,true,10,296
27.504299,27.420023,23.847834,23.847834,16.709576,30.519826,0,true,10,297
27.510034,27.425789,23.854616,23.854616,16.726087,30.51991,0,true,10,298
27.515757,27.431542,23.861386,23.861386,16.742563,30.519995,0,true,10,299
27.521467,27.437282,23.868146,23.868146,16.759007,30.520079,0,true,10,300
27.527164,27.443011,23.874894,23.874894,16.775417,30.520164,0,true,10,301
27.532848,27.448727,23.881632,23.881632,16.791793,30.520249,0,true,10,302
27.53852,27.454431,23.888358,23.888358,16.808137,30.520333,0,true,10,303
27.54418,27.460123,23.895073,23.895073,16.824448,30.520418,0,true,10,304
27.549827,27.465803,23.901776,23.901776,16.840726,30.520503,0,true,10,305
27.555461,27.47147,23.908469,23.908469,16.856972,30.520587,0,true,10,306
27.561083,27.477126,23.915151,23.915151,16.873185,30.520672,0,true,10,307
27.566693,27.482769,23.921822,23.921822,16.889367,30.520757,0,true,10,308
27.57229,27.488401,23.928482,23.928482,16.905515,30.520842,0,true,10,309
27.577875,27.49402,23.935131,23.935131,16.921632,30.520927,0,true,10,310
27.583447,27.499627,23.941769,23.941769,16.937718,30.521012,0,true,10,311
27.589007,27.505223,23.948396,23.948396,16.953771,30.521096,0,true,10,312
27.594555,27.510807,23.955012,23.955012,16.969793,30.521181,0,true,10,313
27.600091,27.516378,23.961618,23.961618,16.985783,30.521266,0,true,10,314
27.605614,27.521938,23.968213,23.968213,17.001742,30.521351,0,true,10,315
27.611126,27.527486,23.974797,23.974797,17.01767,30.521436,0,true,10,316
27.616625,27.533023,23.98137,23.98137,17.033567,30.521521,0,true,10,317
27.622112,27.538547,23.987932,23.987932,17.049433,30.521606,0,true,10,318
27.627587,27.54406,23.994484,23.994484,17.065269,30.521691,0,true,10,319
27.63305,27.549561,24.001026,24.001026,17.081073,30.521776,0,true,10,320
27.638501,27.55505,24.007556,24.007556,17.096847,30.521861,0,true,10,321
27.64394,27.560528,24.014077,24.014077,17.112591,30.521947,0,true,10,322
27.649367,27.565994,24.020586,24.020586,17.128304,30.522032,0,true,10,323
27.654783,27.571449,24.027085,24.027085,17.143988,30.522117,0,true,10,324
27.660186,27.576892,24.033574,24.033574,17.159641,30.522202,0,true,10,325
27.665577,27.582323,24.040052,24.040052,17.175264,30.522287,0,true,10,326
27.670957,27.587743,24.04652,24.04652,17.190858,30.522373,0,true,10,327
27.676325,27.593152,24.052977,24.052977,17.206422,30.522458,0,true,10,328
27.681681,27.598549,24.059424,24.059424,17.221956,30.522543,0,true,10,329
27.687025,27.603934,24.06586,24.06586,17.237461,30.522628,0,true,10,330
27.692358,27.609309,24.072287,24.072287,17.252937,30.522714,0,true,10,331
27.697679,27.614671,24.078703,24.078703,17.268383,30.522799,0,true,10,332
27.702989,27.620023,24.085108,24.085108,17.283801,30.522884,0,true,10,333
27.708287,27.625363,24.091504,24.091504,17.299189,30.52297,0,true,10,334
27.713573,27.630692,24.097889,24.097889,17.314549,30.523055,0,true,10,335
27.718848,27.63601,24.104264,24.104264,17.32988,30.523141,0,true,10,336
27.724111,27.641316,24.110629,24.110629,17.345182,30.523226,0,true,10,337
27.729363,27.646612,24.116984,24.116984,17.360456,30.523312,0,true,10,338
27.734603,27.651896,24.123328,24.123328,17.375701,30.523397,0,true,10,339
27.739832,27.657169,24.129663,24.129663,17.390918,30.523483,0,true,10,340
27.745049,27.662431,24.135987,24.135987,17.406107,30.523568,0,true,10,341
27.750255,27.667681,24.142302,24.142302,17.421268,30.523654,0,true,10,342
27.75545,27.672921,24.148606,24.148606,17.4364,30.523739,0,true,10,343
27.760634,27.67815,24.154901,24.154901,17.451505,30.523825,0,true,10,344
27.765806,27.683367,24.161185,24.161185,17.466582,30.523911,0,true,10,345
27.770967,27.688574,24.16746,24.16746,17.481632,30.523996,0,true,10,346
27.776117,27.69377,24.173725,24.173725,17.496654,30.524082,0,true,10,347
27.781256,27.698955,24.17998,24.17998,17.511648,30.524168,0,true,10,348
27.786383,27.704129,24.186225,24.186225,17.526615,30.524253,0,true,10,349
27.7915,27.709292,24.19246,24.19246,17.541555,30.524339,0,true,10,350
27.796605,27.714444,24.198685,24.198685,17.556468,30.524425,0,true,10,351
27.801699,27.719585,24.204901,24.204901,17.571353,30.524511,0,true,10,352
27.806783,27.724716,24.211107,24.211107,17.586212,30.524597,0,true,10,353
27.811855,27.729836,24.217303,24.217303,17.601044,30.524682,0,true,10,354
27.816916,27.734945,24.223489,24.223489,17.615849,30.524768,0,true,10,355
27.821966,27.740043,24.229666,24.229666,17.630627,30.524854,0,true,10,356
27.827006,27.745131,24.235833,24.235833,17.645379,30.52494,0,true,10,357
27.832034,27.750208,24.241991,24.241991,17.660104,30.525026,0,true,10,358
27.837052,27.755275,24.248139,24.248139,17.674803,30.525112,0,true,10,359
27.842059,27.760331,24.254277,24.254277,17.689476,30.525198,0,true,10,360
27.847055,27.765376,24.260406,24.260406,17.704122,30.525284,0,true,10,361
27.85204,27.770411,24.266525,24.266525,17.718742,30.52537,0,true,10,362
27.857015,27.775435,24.272635,24.272635,17.733336,30.525456,0,true,10,363
27.861979,27.780449,24.278735,24.278735,17.747905,30.525542,0,true,10,364
